sample_id,cell_id,channel,crop_path,label,confidence,notes,annotated_at,top_genes
606,anopgcgl-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/anopgcgl-1.tif,,,,,"PTPRC, HLA-DRA, GPR183, VIM, CD2"
607,aoiofjko-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/aoiofjko-1.tif,,,,,"HLA-DRA, VIM, SFRP2, CD45RO, FCGR1A"
608,bakopoii-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bakopoii-1.tif,,,,,"VIM, DST, IL7R, CHGA, PTPRC"
609,balihaek-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/balihaek-1.tif,,,,,"VIM, PCNA, ECSCR, PTPRC, TRAC"
610,bcdhmoee-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bcdhmoee-1.tif,,,,,"VIM, CTLA4, FCGR3A, CD2, FOXP3"
611,bcppdjno-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bcppdjno-1.tif,,,,,"PTPRC, HLA-DRA, VIM, CD247, PCNA"
612,bdhkbeid-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bdhkbeid-1.tif,,,,,"C1orf162, PTPRC, VIM, PMP22, MS4A6A"
613,becdonef-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/becdonef-1.tif,,,,,"HLA-DRA, VIM, MS4A6A, PLA2G7, PTPRC"
614,bfbeelpj-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bfbeelpj-1.tif,,,,,"VIM, HLA-DRA, FCGR3A, CD68, FCGR3B"
615,bgahcdkn-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bgahcdkn-1.tif,,,,,"VIM, PTPRC, CCR7, IL7R, PTEN"
616,bgegmmme-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bgegmmme-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, FCGR3B, CD68"
617,bhhhhbcb-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bhhhhbcb-1.tif,,,,,"IL7R, PTPRC, CD3E, HLA-DRA, CD2"
618,bhjlgdag-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bhjlgdag-1.tif,,,,,"PTPRC, HLA-DRA, IL7R, CD4, TRAC"
619,bhjlljpe-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bhjlljpe-1.tif,,,,,"CYTIP, VIM, ATP1A1, CD3D, CCR7"
620,bmpoldbc-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bmpoldbc-1.tif,,,,,"HLA-DRA, VIM, CD4, IL2RA, HLA-DRB1"
621,bnebjbmh-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bnebjbmh-1.tif,,,,,"VIM, CD3D, BASP1, CYTIP, S100B"
622,bohjnjke-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/bohjnjke-1.tif,,,,,"VIM, KRT18, CD3E, CCR7, ASPN"
623,boohfijm-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/boohfijm-1.tif,,,,,"IL7R, VIM, CCL5, HLA-DRA, KLRB1"
624,camojhnl-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/camojhnl-1.tif,,,,,"HLA-DRA, CD3E, PTPRC, PTEN, VIM"
625,ceelecmf-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ceelecmf-1.tif,,,,,"TRAC, VIM, RTKN2, PTPRC, HEMGN"
626,ceenmbcj-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ceenmbcj-1.tif,,,,,"CTLA4, IL2RA, TNFRSF9, VIM, TIGIT"
627,cfgobabn-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/cfgobabn-1.tif,,,,,"VIM, IL7R, C1orf162, FGL2, PTPRC"
628,chobagpd-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/chobagpd-1.tif,,,,,"PTPRC, CD28, KLRB1, CYTIP, BASP1"
629,cicafibi-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/cicafibi-1.tif,,,,,"SPIB, SELL, VSIR, CYTIP, MS4A1"
630,ciggbike-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ciggbike-1.tif,,,,,"HLA-DRB1, VIM, HLA-DRA, ITGAX, CD163"
631,cjddljkk-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/cjddljkk-1.tif,,,,,"CD8A, SELL, IL7R, PTPRC, VIM"
632,cjjgekob-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/cjjgekob-1.tif,,,,,"CTLA4, VIM, CCL19, CD3E, PTPRC"
633,cjnejdkh-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/cjnejdkh-1.tif,,,,,"VIM, HLA-DRA, CD4, CD8A, GZMA"
634,cljdkkac-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/cljdkkac-1.tif,,,,,"CTLA4, VIM, CYTIP, PTPRC, TNC"
635,dampnjgc-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dampnjgc-1.tif,,,,,"VIM, CD3E, PTPRC, SELL, PTEN"
636,ddmbgoad-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ddmbgoad-1.tif,,,,,"VIM, PCNA, HLA-DRA, HLA-DRB1, TRAC"
637,dfikbfpj-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dfikbfpj-1.tif,,,,,"IL7R, CCR7, PRDM1, CD4, CRISPLD2"
638,dfpdfeho-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dfpdfeho-1.tif,,,,,"VIM, DUSP2, CLEC14A, CCL5, TIGIT"
639,dhpmlblj-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dhpmlblj-1.tif,,,,,"CD3E, TIGIT, GZMK, PRDM1, CXCR4"
640,dipoajia-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dipoajia-1.tif,,,,,"SMYD2, BASP1, VIM, PTEN, SERPINB9"
641,dkjgdgbk-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dkjgdgbk-1.tif,,,,,"HLA-DRA, FGL2, CD163, PTPRC, APOLD1"
642,dknnhhha-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dknnhhha-1.tif,,,,,"PTPRC, HLA-DRA, CXCL9, CD28, CD3D"
643,dlfnidon-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dlfnidon-1.tif,,,,,"CD3E, PTPRC, CTLA4, HLA-DRA, FOXP3"
644,dloebnih-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dloebnih-1.tif,,,,,"HLA-DRA, CD163, C1orf162, HLA-DRB1, CXCR4"
645,dmnnebdn-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dmnnebdn-1.tif,,,,,"HLA-DRA, VIM, MNDA, PTEN, AIF1"
646,donnglkf-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/donnglkf-1.tif,,,,,"CXCL10, HLA-DRA, VIM, CD3E, RTKN2"
647,dpilmhln-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dpilmhln-1.tif,,,,,"PTPRC, IL7R, DUSP2, KLRC1, TRAC"
648,dpjeiecg-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dpjeiecg-1.tif,signal,0.7,,2026-08-14T10:18:30,"IL7R, TNC, VIM, CXCR4, KLRB1"
649,dpkjpghd-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dpkjpghd-1.tif,signal,0.8,,2026-08-14T10:18:36,"CD247, KLRB1, HLA-DRA, VIM, PRDM1"
650,dplgmodm-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/dplgmodm-1.tif,signal,0.8,,2026-08-14T10:18:41,"KLRB1, CXCR4, VIM, PTPRC, CTNNB1"
651,eafbpnjg-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/eafbpnjg-1.tif,signal,0.1,,2026-08-14T10:18:47,"TNC, PTPRC, VIM, CD8A, TRAC"
652,ebcficij-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ebcficij-1.tif,signal,0.6,,2026-08-14T10:18:54,"PTPRC, CD28, VIM, IL7R, HLA-DRA"
653,ebcfpipa-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ebcfpipa-1.tif,signal,0.25,,2026-08-14T10:18:59,"CD4, CXCR4, IL7R, BANK1, CYTIP"
654,ebfapdbl-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ebfapdbl-1.tif,signal,0.25,,2026-08-14T10:19:05,"CXCR4, HLA-DRA, PTPRC, CD69, SERPINB9"
655,ebhpfdfp-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ebhpfdfp-1.tif,signal,0.6,,2026-08-14T10:19:11,"HLA-DRB1, CD163, SERPINB9, CD93, CDK1"
656,efghmkeb-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/efghmkeb-1.tif,signal,0.2,,2026-08-14T10:19:18,"CXCR4, HLA-DRA, C1orf162, CCR7, BASP1"
657,egflecdg-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/egflecdg-1.tif,signal,0.75,,2026-08-14T10:19:27,"IL7R, VIM, PTPRC, ECSCR, CD69"
658,eibbhmal-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/eibbhmal-1.tif,signal,0.4,,2026-08-14T10:19:49,"HLA-DRA, MS4A1, KLRB1, CXCR4, CD19"
659,eilklkmf-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/eilklkmf-1.tif,signal,0.4,,2026-08-14T10:19:53,"GATA3, CD8A, HLA-DRA, PECAM1, MDM2"
660,ejakibhd-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ejakibhd-1.tif,signal,0.4,,2026-08-14T10:21:37,"MS4A4A, CD3E, TNFRSF13B, CD4, CXCR4"
661,ejcjdahk-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ejcjdahk-1.tif,signal,0.4,,2026-08-14T10:22:02,"VIM, CD28, IL7R, TNC, PTPRC"
662,ejgpomel-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ejgpomel-1.tif,signal,0.4,,2026-08-14T10:22:56,"KLRB1, VIM, IL7R, CCL19, ADAMTS1"
663,ekeknkeh-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ekeknkeh-1.tif,signal,0.4,,2026-08-14T10:23:01,"VIM, TRAC, RTKN2, PTPRC, HLA-DRA"
664,ekjpgjlb-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ekjpgjlb-1.tif,signal,0.4,,2026-08-14T10:23:06,"HLA-DRA, IL7R, VIM, PTPRC, GATA3"
665,eolnbmff-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/eolnbmff-1.tif,signal,0.4,,2026-08-14T10:23:10,"FOXP3, KRT18, VIM, CAVIN2, CD86"
666,eonhhmgb-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/eonhhmgb-1.tif,signal,0.4,,2026-08-14T10:23:15,"PTPRC, CTLA4, VSIR, IL1RL1, CYTIP"
667,epcejnlb-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/epcejnlb-1.tif,signal,0.4,,2026-08-14T10:23:26,"CTLA4, PTPRC, CLEC4E, FOXP3, CD3E"
668,fafgddkk-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/fafgddkk-1.tif,signal,0.4,,2026-08-14T10:23:32,"BCL2L11, IL7R, PTPRC, MKI67, VIM"
669,fddjmjec-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/fddjmjec-1.tif,signal,0.4,,2026-08-14T10:24:13,"TIGIT, CD69, CD28, HLA-DRA, MEDAG"
670,feajnoaa-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/feajnoaa-1.tif,signal,0.4,,2026-08-14T10:24:18,"PTPRC, VIM, VSIG4, CXCR4, MPEG1"
671,febmplkk-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/febmplkk-1.tif,signal,0.4,,2026-08-14T10:24:23,"PTPRC, IL7R, BCL2L11, SELL, HLA-DRA"
672,fffdokkc-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/fffdokkc-1.tif,signal,0.4,,2026-08-14T10:24:56,"PTPRC, IL7R, ATP1A1, DPT, CCR7"
673,fgbnajgi-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/fgbnajgi-1.tif,signal,0.4,,2026-08-14T10:25:01,"HLA-DRA, VIM, VSIR, PTPRC, CTSK"
674,fhagpook-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/fhagpook-1.tif,unclear,0.4,,2026-08-14T10:25:10,"FCGR3A, FCGR3B, CLEC4E, FBLN1, C1orf162"
675,fikjebmo-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/fikjebmo-1.tif,signal,0.4,,2026-08-14T10:25:16,"VIM, IL7R, ANPEP, MYC, VCAN"
676,hclmllop-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/hclmllop-1.tif,signal,0.4,,2026-08-14T10:26:11,"VIM, IL7R, HLA-DRA, CD28, CXCR4"
677,hgcflkao-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/hgcflkao-1.tif,signal,0.4,,2026-08-14T10:26:16,"VIM, ECSCR, CD69, CD3E, MYC"
678,hjbchifc-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/hjbchifc-1.tif,signal,0.4,,2026-08-14T10:26:20,"VCAN, PRDM1, DST, TNC, VIM"
679,hkamnbgi-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/hkamnbgi-1.tif,signal,0.1,,2026-08-14T10:26:27,"MS4A6A, FCGR3A, CCL5, VIM, KCNMA1"
680,hppjckdc-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/hppjckdc-1.tif,signal,0.1,,2026-08-14T10:26:35,"CD3G, CCL5, PECAM1, ERBB2, CD3D"
681,iechadfo-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/iechadfo-1.tif,,,,,"HLA-DRA, HLA-DRB1, VIM, TNC, GHRL"
682,iomjnkan-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/iomjnkan-1.tif,signal,0.45,,2026-08-14T10:26:46,"HLA-DRA, VIM, HLA-DRB1, GZMK, CCR7"
683,ioppjceo-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ioppjceo-1.tif,signal,0.1,,2026-08-14T10:26:55,"PTPRC, VIM, KLRB1, TRAC, CCR7"
684,ipgnddcb-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ipgnddcb-1.tif,unclear,0.1,,2026-08-14T10:27:00,"VIM, HLA-DRA, FGL2, PTPRC, CD68"
685,jgcjnbif-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/jgcjnbif-1.tif,unclear,0.1,,2026-08-14T10:27:06,"PCNA, HLA-DRB1, PTPRC, HLA-DRA, MPEG1"
686,jgfmpkkg-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/jgfmpkkg-1.tif,unclear,0.1,,2026-08-14T10:27:38,"VIM, HLA-DRA, TIGIT, CXCL9, CD3E"
687,jjlhoadk-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/jjlhoadk-1.tif,unclear,0.1,,2026-08-14T10:28:54,"VIM, HLA-DRA, CXCL9, PLA2G7, MS4A6A"
688,jkojnbjf-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/jkojnbjf-1.tif,signal,0.1,,2026-08-14T10:29:11,"CD8A, CD3E, IL7R, PECAM1, CSF2RA"
689,jlcjhiof-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/jlcjhiof-1.tif,signal,0.1,,2026-08-14T10:29:16,"VIM, FCGR3A, PTPRC, CYTIP, CXCL9"
690,jncngnoo-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/jncngnoo-1.tif,unclear,0.1,,2026-08-14T10:29:20,"VIM, CD247, MYH11, CD28, CXCR4"
691,jokcdkgg-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/jokcdkgg-1.tif,signal,0.1,,2026-08-14T10:29:31,"LYVE1, CD163, CD68, VIM, VCAN"
692,kapahnbn-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/kapahnbn-1.tif,unclear,0.1,,2026-08-14T10:29:41,"HLA-DRA, SERPINB9, VIM, PTGDS, TCIM"
693,kobokakc-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/kobokakc-1.tif,unclear,0.1,,2026-08-14T10:29:56,"VIM, RTKN2, CD3E, FCGR3A, TENT5C"
694,nigciele-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/nigciele-1.tif,noise,0.1,,2026-08-14T10:30:57,"PTPRC, PTEN, INMT, TNC, HLA-DRA"
695,npgedgab-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/npgedgab-1.tif,unclear,0.1,,2026-08-14T10:34:42,"HLA-DRA, TRAC, VIM, PTPRC, CD14"
696,npiffnko-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/npiffnko-1.tif,noise,0.1,,2026-08-14T10:34:56,"HLA-DRA, VIM, CD163, CD68, HLA-DRB1"
697,obkbghmm-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/obkbghmm-1.tif,unclear,0.1,,2026-08-14T10:35:05,"VIM, PECAM1, MS4A4A, HLA-DRA, BASP1"
698,obkgjalk-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/obkgjalk-1.tif,unclear,0.1,,2026-08-14T10:35:59,"VIM, HLA-DRA, PTPRC, CD163, CD68"
699,oclkachb-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/oclkachb-1.tif,signal,0.1,,2026-08-14T10:37:06,"CD4, CXCR4"
700,ohjphejc-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/ohjphejc-1.tif,noise,0.1,,2026-08-14T10:37:11,"FCGR3B, CFB, ADGRL4, HLA-DRA, CCL5"
701,aacdbdpo-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/aacdbdpo-1.tif,unclear,0.1,,2026-08-14T10:37:16,"VIM, VCAN, CRISPLD2, PTEN, ACTA2"
702,abbdcnme-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/abbdcnme-1.tif,signal,0.1,,2026-08-14T10:37:22,"CD163, HLA-DRA, PTPRC, PDGFRB, CD14"
703,abhhepjj-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/abhhepjj-1.tif,signal,0.1,,2026-08-14T10:39:31,"HLA-DRA, FCGR3A, VIM, FGL2, BASP1"
704,abnmgjbh-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/abnmgjbh-1.tif,noise,0.1,,2026-08-14T10:39:45,"VIM, HLA-DRA, PDGFRB, COL5A2, CRISPLD2"
705,abobcoek-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/abobcoek-1.tif,signal,0.6,,2026-08-14T10:39:58,"VIM, HLA-DRA, FCGR3A, FCGR3B, CXCL6"
706,acdbhfed-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/acdbhfed-1.tif,signal,0.2,,2026-08-14T10:40:03,"HLA-DRA, HLA-DRB1, SERPINB9, VIM, FGL2"
707,acjjfdnm-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/acjjfdnm-1.tif,unclear,0.2,,2026-08-14T10:41:56,"HLA-DRA, VIM, CD8A, FCGR3A, CCL5"
708,aeoolkpn-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/aeoolkpn-1.tif,signal,0.6,,2026-08-14T10:42:01,"HLA-DRA, VIM, CD163, MS4A6A, HLA-DRB1"
709,afbpkfkl-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/afbpkfkl-1.tif,unclear,0.6,,2026-08-14T10:42:46,"VIM, CDK1, TNFRSF9, CD2, CXCR4"
710,afgencjo-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/afgencjo-1.tif,signal,0.6,,2026-08-14T10:42:51,"HLA-DRA, IL2RA, C1orf162, PTPRC, TNC"
711,aghgggcp-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/aghgggcp-1.tif,signal,0.6,,2026-08-14T10:43:31,"HLA-DRA, FCGR3A, VIM, CD68, PTPRC"
712,agjgogam-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/agjgogam-1.tif,unclear,0.2,,2026-08-14T10:43:38,"VIM, HLA-DRA, GZMK, CD3E, FCGR3B"
713,agncacic-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/agncacic-1.tif,signal,0.7,,2026-08-14T10:43:46,"HLA-DRA, VIM, HLA-DRB1, PTPRC, VSIR"
714,agokddbp-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/agokddbp-1.tif,signal,0.15,,2026-08-14T10:44:43,"VIM, HLA-DRA, TM4SF18, CXCL9, FCGR3A"
715,agpcmmaa-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/agpcmmaa-1.tif,unclear,0.15,,2026-08-14T10:44:48,"VIM, HLA-DRA, CD8A, CCL5, MYLK"
716,agpjldhj-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/agpjldhj-1.tif,signal,0.65,,2026-08-14T10:44:53,"VIM, CXCL6, HLA-DRA, HLA-DRB1, CD3E"
717,ahdndkkf-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/ahdndkkf-1.tif,unclear,0.1,,2026-08-14T10:45:00,"HLA-DRA, VIM, IL7R, MEF2C, FCGR1A"
718,ahjggfja-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/ahjggfja-1.tif,signal,0.6,,2026-08-14T10:45:06,"HLA-DRA, VIM, HLA-DRB1, EDN1, CD4"
719,aigbmemp-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/aigbmemp-1.tif,noise,0.05,,2026-08-14T10:45:11,"FCGR3A, VIM, MS4A4A, CD68, MS4A6A"
720,aijmjifl-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/aijmjifl-1.tif,signal,0.25,,2026-08-14T10:45:36,"HLA-DRA, FCGR3B, CXCL6, VIM, CCL5"
721,ailpljlc-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/ailpljlc-1.tif,signal,0.25,,2026-08-14T10:45:41,"VIM, CXCL6, NKG7, CD3E, PTPRC"
722,aindpeka-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/aindpeka-1.tif,signal,0.55,,2026-08-14T10:45:47,"HLA-DRA, VIM, PTEN, CD68, HLA-DRB1"
723,ajcmhphm-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/ajcmhphm-1.tif,signal,0.55,,2026-08-14T10:46:00,"HLA-DRA, VIM, MS4A6A, FCGR3B, FCGR3A"
724,ajjlgpjp-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/ajjlgpjp-1.tif,signal,0.55,,2026-08-14T10:46:28,"VIM, HAVCR2, PECAM1, GZMK, HLA-DRB1"
725,akaopkph-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/akaopkph-1.tif,signal,0.2,,2026-08-14T10:46:35,"VIM, CD4, HLA-DRA, CD3E, GZMK"
726,akbdacnj-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/akbdacnj-1.tif,noise,0.2,,2026-08-14T10:48:57,"VIM, CD8A, TRAC, HLA-DRB1, CXCL6"
727,akjoaigp-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/akjoaigp-1.tif,unclear,0.2,,2026-08-14T10:49:07,"VIM, CD68, FCGR3A, GPR183, FCGR1A"
728,alldjfpe-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/alldjfpe-1.tif,signal,0.15,,2026-08-14T10:49:12,"VIM, HLA-DRA, PDPN, RGS16, SERPINB9"
729,almadacd-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/almadacd-1.tif,unclear,0.15,,2026-08-14T10:49:18,"HLA-DRA, VIM, CD3E, HLA-DRB1, FGL2"
730,amapfmkc-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/amapfmkc-1.tif,noise,0.15,,2026-08-14T10:49:22,"FCGR3A, CD8A, PTPRC, VIM, CTLA4"
731,amjpbbgk-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/amjpbbgk-1.tif,signal,0.35,,2026-08-14T10:49:26,"MS4A4A, CD4, HLA-DRB1, CD163, ADAMTS1"
732,aogfboab-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/aogfboab-1.tif,signal,0.5,,2026-08-14T10:49:32,"HLA-DRA, VIM, CXCL6, SPIB, FCGR3B"
733,apnenjlb-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/apnenjlb-1.tif,signal,0.6,,2026-08-14T10:49:37,"HLA-DRA, HLA-DRB1, MS4A6A, VIM, FCGR3A"
734,apokefdj-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/apokefdj-1.tif,unclear,0.6,,2026-08-14T10:51:17,"HLA-DRA, CD163, VIM, FGL2, VWF"
735,bballiap-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bballiap-1.tif,signal,0.6,,2026-08-14T10:51:21,"VIM, CD68, HLA-DRA, VSIG4, MS4A4A"
736,bbbkjkah-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bbbkjkah-1.tif,unclear,0.6,,2026-08-14T10:51:26,"PTPRC, HLA-DRA, VIM, BCL2L11, MS4A4A"
737,bbdkbihn-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bbdkbihn-1.tif,signal,0.7,,2026-08-14T10:51:33,"VIM, HLA-DRA, PECAM1, HAVCR2, MS4A4A"
738,bbidgnaj-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bbidgnaj-1.tif,signal,0.2,,2026-08-14T10:51:52,"HLA-DRA, MS4A6A, CXCR4, HLA-DRB1, FCGR1A"
739,bblihfmn-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bblihfmn-1.tif,signal,0.55,,2026-08-14T10:51:59,"VIM, C1orf162, HLA-DRA, CCL5, PTPRC"
740,bcneeilb-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bcneeilb-1.tif,signal,0.55,,2026-08-14T10:53:27,"HLA-DRA, PTPRC, S100B, CD8A, CCR7"
741,befmmled-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/befmmled-1.tif,signal,0.2,,2026-08-14T10:53:37,"HLA-DRA, CD68, HLA-DRB1, FCGR3A, HAVCR2"
742,bemeafki-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bemeafki-1.tif,signal,0.45,,2026-08-14T10:53:45,"HLA-DRA, VIM, FCGR1A, CXCL6, CD68"
743,bemhhkbo-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bemhhkbo-1.tif,signal,0.2,,2026-08-14T10:53:50,"VIM, CTSG, PTPRC, CCL5, HLA-DRA"
744,bfalacpg-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bfalacpg-1.tif,signal,0.5,,2026-08-14T10:53:58,"HLA-DRA, FCGR3A, VIM, HAVCR2, FGL2"
745,bfkpkmpf-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bfkpkmpf-1.tif,unclear,0.15,,2026-08-14T10:57:27,"HLA-DRA, CD8A, GZMK, CD3E, TNFRSF9"
746,bgkihogc-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bgkihogc-1.tif,signal,0.55,,2026-08-14T10:57:38,"HLA-DRA, VIM, PTPRC, CD68, FCGR3A"
747,bgklmdbf-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bgklmdbf-1.tif,unclear,0.55,,2026-08-14T10:58:30,"HLA-DRA, VIM, FCGR3A, C1orf162, MS4A6A"
